2025-08-04 07:57:48,998 [1] INFO  App - DreamPoeBot Version: 0.3.26.46
Path: E:\DreamPoeBot_v3.26.17-Stable\DreamPoeBot\<ExeName>
Arguments: E:\DreamPoeBot_v3.26.17-Stable\DreamPoeBot\DreamPoeBot.exe --autostart --config:Default --pid:37260 --silent

OS Name: Майкрософт Windows 10 Домашняя
OS Version: 10.0.19045
OS Architecture: 64-разрядная
InstalledUICulture: ru-RU [Russian (Russia)]
CurrentUICulture: ru-RU [Russian (Russia)]
CurrentCulture: ru-RU [Russian (Russia)]

2025-08-04 07:58:12,861 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [DeliriumTask] Task that handle delirium..
2025-08-04 07:58:12,862 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [CombatTask] This task executes routine logic for combat..
2025-08-04 07:58:12,862 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [IdTask] Task that handles item identification..
2025-08-04 07:58:12,862 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [CastAuraTask] Task for casting auras before entering a map..
2025-08-04 07:58:12,862 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [AbyssTask] This task will follow Abyss nodes..
2025-08-04 07:58:12,863 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [InteractTask] Task for opening chests, strongboxes and shrines..
2025-08-04 07:58:12,863 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [CorruptedAreaTask] Task that handles corrupted side areas..
2025-08-04 07:58:12,863 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [SyndicateTask] SyndicateTask.
2025-08-04 07:58:12,863 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [StashTask] Task that handles item stashing.
2025-08-04 07:58:12,864 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [RestockCurrencyTask] Task that takes currency from stash if needed.
2025-08-04 07:58:12,864 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [AfflictionExplorationTask] Task that explores affliction league submap.
2025-08-04 07:58:12,864 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [HarvestTask] Task that handles harvest events on maps.
2025-08-04 07:58:12,864 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [MapExplorationTask] Task that handles map exploration..
2025-08-04 07:58:12,864 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [KillBossTask] Task for killing map boss..
2025-08-04 07:58:12,865 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [FinishMapTask] Task for leaving current map..
2025-08-04 07:58:12,865 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [AssignPantheonTask] This task assign pantheon as per configuration..
2025-08-04 07:58:12,865 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [BuyMapsFromKiracTask] Task for buying maps from Kirac after missions..
2025-08-04 07:58:12,865 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [SellTask] Task that handles item selling..
2025-08-04 07:58:12,867 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [VendorTask] Task for exchanging various items with vendors..
2025-08-04 07:58:12,867 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [AtlasQuestsTask] Task for finishing Tangle quests..
2025-08-04 07:58:12,867 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [SellMapTask] Task for selling maps.
2025-08-04 07:58:12,868 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [ReturnToMapTask] This task returns to opened map.
2025-08-04 07:58:12,868 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [TakeMapTask] Task for taking maps from the stash..
2025-08-04 07:58:12,868 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [StartMapTask] Task for starting maps/simulacrums/etc via Map Device..
2025-08-04 07:58:12,869 [36] DEBUG TaskManagerBase<ITask> - [Add] Now adding [FallbackTask] This task is the last task executed. It should not execute..
2025-08-04 07:58:12,869 [36] INFO  PluginManager - [Start] z0
2025-08-04 07:58:12,870 [36] INFO  PluginManager - [Start] Legacy.DevTab.DevTab
2025-08-04 07:58:12,870 [36] INFO  PluginManager - [Start] PluginLoader.PluginLoader
2025-08-04 07:58:12,870 [36] INFO  PluginManager - [Start] gw
2025-08-04 07:58:12,870 [36] INFO  PluginManager - [Start] pw
2025-08-04 07:58:12,875 [36] INFO  PluginManager - [Start] ExPlugins.ItemFilterEx.ItemFilterEx
2025-08-04 07:58:12,875 [36] INFO  ItemEvaluator - [ItemEvaluator] Instance = Jw.
2025-08-04 07:58:12,876 [36] INFO  PluginManager - [Start] ObjectExplorer.ObjectExplorer
2025-08-04 07:58:12,876 [36] INFO  RoutineManager - [Start] Gc
2025-08-04 07:58:12,878 [36] INFO  LokiPoe - [Input] InputEventDelayMs = 50.
2025-08-04 07:58:12,879 [36] WARN  GlobalLog - [Start] MsBetweenTicks: 80.
2025-08-04 07:58:12,879 [36] WARN  GlobalLog - [Start] InputEventDelay: 50.
2025-08-04 07:58:12,879 [36] WARN  GlobalLog - [Start] KeyPickup: Disabled.
2025-08-04 07:58:12,880 [36] WARN  GlobalLog - [Start] NetworkingMode: Auto.
2025-08-04 07:58:12,880 [36] WARN  GlobalLog - [Start] ExPlugins Version: 1.6.11.7c
2025-08-04 07:58:12,880 [36] ERROR GlobalLog - [SqRoutine] Key pickup set to: Disabled. Please set it to UseBoundKey
2025-08-04 07:58:12,880 [36] INFO  PlayerMoverManager - [PlayerMoverManager.Start] ExPlugins.SkillPlayerMoverEx.SkillPlayerMoverEx
2025-08-04 07:58:12,883 [36] WARN  GlobalLog - [AfkTask] Next break at 10:02
2025-08-04 07:58:12,886 [36] INFO  ExilePather - [ExilePather] BlockTrialOfAscendancy = Enabled.
2025-08-04 07:58:12,887 [36] INFO  ExilePather - [ExilePather] BlockLockedDoors = Enabled.
2025-08-04 07:58:12,916 [36] DEBUG GlobalLog - [AutoLoginEx] Client Version: Official
2025-08-04 07:58:15,597 [36] DEBUG GlobalLog - [AutoLoginEx] Login errors: None.
2025-08-04 07:58:15,737 [36] DEBUG GlobalLog - Characters: 10
2025-08-04 07:58:15,739 [36] WARN  GlobalLog - [AiBedka-Mercenaries] Ranger [Deadeye] (99)
2025-08-04 07:58:15,740 [36] INFO  GlobalLog - [Blind_Ambition-Phrecia] Shadow [Saboteur] (80)
2025-08-04 07:58:15,740 [36] INFO  GlobalLog - [hggdjhg-Solo Self-Found] Duelist [Not ascended] (8)
2025-08-04 07:58:15,740 [36] INFO  GlobalLog - [lkjhkhjgjuhg-Solo Self-Found] Ranger [Not ascended] (2)
2025-08-04 07:58:15,741 [36] INFO  GlobalLog - [SuSamoguSuS-Standard] Ranger [Pathfinder] (98)
2025-08-04 07:58:15,741 [36] INFO  GlobalLog - [SamTheBloodChad-Standard] Duelist [Champion] (97)
2025-08-04 07:58:15,742 [36] INFO  GlobalLog - [SuSJokergeSus-Standard] Ranger [Deadeye] (96)
2025-08-04 07:58:15,742 [36] INFO  GlobalLog - [Corpses_enjoyer-Standard] Witch [Necromancer] (93)
2025-08-04 07:58:15,742 [36] INFO  GlobalLog - [Testanias-Standard] Witch [Occultist] (65)
2025-08-04 07:58:15,742 [36] INFO  GlobalLog - [aalskdlaskdl-Ziz Merciless HCSSF Class Gauntlet] Ranger [Not ascended] (2)
2025-08-04 07:58:15,992 [36] DEBUG GlobalLog - [AutoLoginEx] SelectCharacter errors: None.
2025-08-04 07:58:16,240 [36] DEBUG GlobalLog - [MapBotEx:Coroutine] Not in game yet. Waiting.
2025-08-04 07:58:17,366 [36] DEBUG GlobalLog - [MapBotEx:Coroutine] Not in game yet. Waiting.
2025-08-04 07:58:18,494 [36] DEBUG GlobalLog - [MapBotEx:Coroutine] Not in game yet. Waiting.
2025-08-04 07:58:19,621 [36] DEBUG GlobalLog - [MapBotEx:Coroutine] Not in game yet. Waiting.
2025-08-04 07:58:20,751 [36] DEBUG GlobalLog - [MapBotEx:Coroutine] Not in game yet. Waiting.
2025-08-04 07:58:21,880 [36] DEBUG GlobalLog - [MapBotEx:Coroutine] Not in game yet. Waiting.
2025-08-04 07:58:23,012 [36] DEBUG GlobalLog - [MapBotEx] ExilePather is not ready yet.
2025-08-04 07:58:23,021 [36] INFO  Dat - Now reloading the WorldArea cache.
2025-08-04 07:58:23,024 [30] ERROR GlobalLog - [CombatAreaCache] Area is null
2025-08-04 07:58:23,040 [23] DEBUG GlobalLog - [ImportMetrics] Setting character name to: AiBedka [Autologin-fallback]
2025-08-04 07:58:23,072 [30] ERROR GlobalLog - [CombatAreaCache] Area is null
2025-08-04 07:58:23,078 [36] INFO  Dat - The WorldArea cache has been reloaded.
2025-08-04 07:58:23,132 [36] INFO  ExilePather - [ExilePather] Now creating the navmesh. [Force: False]
2025-08-04 07:58:23,139 [36] INFO  ExilePather - [ExilePather] The navmesh has been created. Now waiting to be in game.
2025-08-04 07:58:23,140 [36] INFO  ExilePather - [ExilePather] We are in game now, waiting area generation to complete for: Highgate (2_9_town).
2025-08-04 07:58:23,174 [30] INFO  GridExplorer - [GridExplorer] AutoResetOnAreaChange is being set to True.
